Name,Phone,Address,Phone2,URL,Email,"Price Level",Class,Price,"Best Price","Average Price",Amenities
"The Mantrini Boutique Resort",,"292 Moo 13, Robwiang Muang District, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,3.5,"$46 - $91",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Restaurant,Room Service,Swimming Pool"
"Wiang Inn Hotel",,"893 Phaholyothin Road, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,3.5,"$48 - $75",,,"Bar / Lounge,Business Center with Internet Access,Free Parking,Restaurant,Room Service,Swimming Pool,Wheelchair access,Airport Transportation"
"Lek House",,"95 Banphaprakan Road, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,0.0,"$12 - $22",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant"
"La Belle Hotel",,"211 M.19 Sahamit Rd. T.Robwieng A.Muang, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,0.0,"$17 - $31",,,"Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Airport Transportation"
"Wanliya Resort",,"429 moo 10 T.Weangpangkham, Mae Sai Thailand",N/A,N/A,N/A,$,0.0,"$20 - $42",,,"Free Parking,Restaurant,Shuttle Bus service,Swimming Pool"
"A Star Phulare Valley Resort Chiang Rai",,"60/14 Moo 2, Thasud subtract Tha Sut subdistrict, Chiang Rai 57100 Thailand",N/A,N/A,N/A,$,4.0,"$61 - $147",,,"Bar / Lounge,Business Center with Internet Access,Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Swimming Pool,Airport Transportation"
"Piyaporn Pavilion Hotel",,"925/36 Moo 1 T.Wiangphangkham A.Maesai, Chiang Rai 57130 Thailand",N/A,N/A,N/A,$,3.0,"$21 - $40",,,"Free Parking,Restaurant"
"Meesuk Residence",,"125/10 Moo 20 Rob Wiang Sub-district, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,0.0,"$14 - $27",,,"Beverage Selection,Free High Speed Internet ( Wi-Fi ),Free Parking"
"Nim see seng Hotel",,"930/14 Phaholyotin Road, Amphur Muang, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,0.0,"$16 - $17",,,"Bar / Lounge,Free Parking,Restaurant,Room Service"
"Art Ann Hotel",,"Sankhongluang Road 5 moo14 Mueang Chiang Rai, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,0.0,"$16 - $17",,,"Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking"
"Mae Sai Complex Hotel",,"284/1 Moo 7 T. Mae Sai, Chiang Rai, Mae Sai 57130 Thailand",N/A,N/A,N/A,$,0.0,"$10 - $12",,,"Free Parking,Shuttle Bus service"
"Ingdoi Chiang Rai Resort",,"603 Moo 14, Doikhaokwai Rd. Rob Wiang, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,0.0,"$60 - $77",,,"Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Swimming Pool"
"Golden Triangle Inn",,"590 Paholyothin Road, Chiang Rai 57000 Thailand",N/A,N/A,N/A,,2.5,$0,,,Restaurant
"Phowadol Resort and Spa",,"183 Moo 3 Rimkok, Muang District, Chiang Rai 57100 Thailand",N/A,N/A,N/A,$,4.0,"$38 - $77",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Kitchenette,Restaurant,Room Service,Spa,Swimming Pool"
"The North Hotel",,"612/100-101 Sirikorn Market, Chiang Rai Thailand",N/A,N/A,N/A,$,0.0,"$12 - $13",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Airport Transportation"
"Phufa Waree Chiangrai Residence",,"888 Moo 1 Phaholyotin R. Tumbon Ta-sud, Chiang Rai 57100 Thailand",N/A,N/A,N/A,$,2.5,"$25 - $55",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant"
"DoiTung Lodge",,"Doi Tung Royal Villa, Mae Fah Luang District, Chiang Rai 57240 Thailand",N/A,N/A,N/A,$,3.0,"$54 - $80",,,"Business Center with Internet Access,Free Parking,Restaurant,Wheelchair access"
"Palm Garden Hotel",,"375/1 Moo.19 T.Robvieng Muang District, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,3.0,"$22 - $37",,,"Bar / Lounge,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Wheelchair access"
"Park Inn Chiangrai",,"839 Phaholyothin Rd, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,0.0,"$21 - $23",,,"Free Parking,Restaurant,Shuttle Bus service,Airport Transportation"
"Buffalo Hill Guesthouse",,"481 Moo 24, Tumbon Robvieng (Doykoa Kwai), Amphur Muang, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,0.0,"$20 - $31",,,"Free Parking,Restaurant"
Wangcome,,"869/90 Pemawibhata Road, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,3.0,"$54 - $62",,,"Bar / Lounge,Restaurant,Room Service"
"B2 Chiang Rai",,"393/38-40 Bunpa-prakarn rd, Wiang, Muang, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,0.0,"$16 - $24",,,"Free Parking"
"diamond park inn",,"903/1 Moo 4 Tumbol Viang Muang, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,0.0,"$18 - $28",,,"Free Parking,Restaurant"
"Diamond Park Inn Chiangrai Resort",,"74/6 Moo 18 T. Robwiang Moung, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,0.0,"$30 - $42",,,"Fitness Center with Gym / Workout Room,Free Parking,Swimming Pool"
"Rimkok Resort Hotel",,"6 Moo 4, Chiang Rai-Thatorn Road, Muang District, Chiang Rai 57100 Thailand",N/A,N/A,N/A,$,3.0,"$38 - $61",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Swimming Pool,Wheelchair access"
"Red Rose Hotel",,"60 M. 14 Prachasanti Rd., T. Robwiang, A. Muang, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,0.0,"$26 - $28",,,"Bar / Lounge,Free Parking,Room Service"
"Golden land hotel",,"1/5 moo14 Sanambin Rd.Robwieng Muang, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,3.0,"$11 - $39",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Airport Transportation"
"Maleena Villa Guest House",,"863 Wat Pranon Road, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,0.0,"$11 - $12",,,
"Greater Mekong Lodge",,"Moo 1, Baan Sob-ruak, Tambon Wiang, Chiang Saen District in the same compound as the Hall of Opium, Golden Triangle Park, Chiang Rai 57150 Thailand",N/A,N/A,N/A,$,3.0,"$36 - $56",,,"Free Parking,Restaurant"
"Rimchan Resort",,"17 Moo 7, Phaholyothin, Amphor Maechan, Chiang Rai 57110 Thailand",N/A,N/A,N/A,$,0.0,"$17 - $25",,,
"Mae Yao Resort",,"342 Soi 1, Soi 2, Moo 17, Tambon Mae Yao Dong Charoen, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,0.0,"$20 - $21",,,Restaurant
"Cabbages and Condoms Inn, Ban Doo",,"252Moo 4, Chiang Rai Rajabhat University Road Ban Doo, Chiang Rai 57100 Thailand",N/A,N/A,N/A,$,0.0,"$27 - $37",,,"Free Parking,Restaurant"
"Golden Iyara Villa",,"272 Moo 1, T. Wiang, A. Chiang Saen, Chiang Rai 57150 Thailand",N/A,N/A,N/A,$,0.0,"$20 - $21",,,"Free Parking,Restaurant,Room Service"
"The Infinity Suite Chiangrai",,"181/19 Moo13, Baan Sanpakor Nua, Raj Bumrung Soi 3 Road, Robwieng, Mueng, Chiang Rai 57000 Thailand",N/A,N/A,N/A,$,0.0,"$19 - $27",,,"Free Parking,Airport Transportation"
"Chiang Rai Valley Resort",,"23 Moo 9, Ban Pamieng, Tambon Patueng, Amphoe Maechan, Chiang Rai 57110 Thailand",N/A,N/A,N/A,$$,0.0,"$73 - $125",,,"Fitness Center with Gym / Workout Room,Free Parking,Restaurant,Room Service,Spa,Swimming Pool,Airport Transportation"
"Pingdoi Resort",,"122 m.6 Huaykai Maesai, Chiang Rai 57220 Thailand",N/A,N/A,N/A,$,0.0,"$17 - $25",,,"Free Parking,Shuttle Bus service"
"Piyapetch Place",,"925/1-2 Moo1 T.Wiangpangkam A.Maesai, Chiang Rai 57130 Thailand",N/A,N/A,N/A,$,3.0,"$18 - $27",,,"Free Parking,Restaurant"
"Anantara Golden Triangle Elephant Camp & Resort",,"229 Moo 1, Chiang Saen 57150 Thailand",N/A,http://goldentriangle.anantara.com/?utm_source=ADVERTISINGS&utm_medium=SponsoredListing&utm_term=GoldenTriangle&utm_content=Home&utm_campaign=Tripadvisor1Y,goldentriangle@anantara.com,$$$$,5.0,"$927 - $1,410",,,"Bar / Lounge,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Suites,Swimming Pool,Wheelchair access"
"Buakham Resort",,"160 Moo 1 Wiang, Chiang Saen 57150 Thailand",N/A,N/A,N/A,$,0.0,"$17 - $29",,,"Free High Speed Internet ( Wi-Fi ),Free Parking"
"Princess Budget Wing at Railay Princess Resort & Spa",,"145/1 Moo 2 Ao Nang, Railay Beach, Krabi Town 81000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Bar / Lounge,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Spa,Airport Transportation"
"Rayavadee Resort",,"214 Moo 2, Tambon Ao-Nang Amphoe Muang, Railay Beach, Krabi Town 81000 Thailand",N/A,N/A,N/A,$$$$,5.0,"$326 - $1,179",,,"Bar / Lounge,Beach,Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Spa,Suites,Swimming Pool"
"Railay Village Resort",,"236 Moo 2 Ao Nang, Railay Beach, Krabi Town 81000 Thailand",N/A,N/A,N/A,$$,4.0,"$103 - $263",,,"Beach,Restaurant,Room Service,Spa,Swimming Pool,Airport Transportation"
"Sunrise Tropical Resort",,"39 Moo 2 Tambon Aonang Railay Beach, Railay Beach, Krabi Town 81000 Thailand",N/A,N/A,N/A,$$,3.5,"$47 - $171",,,"Beach,Children Activities ( Kid / Family Friendly ),Restaurant,Spa,Swimming Pool,Airport Transportation"
"Bhu Nga Thani Resort and Spa",,"Ao Nang Beach Resort, 142 Moo -2 Ao Nang Railay East beach, Railay Beach, Krabi Town 81000 Thailand",N/A,N/A,N/A,$$,4.0,"$87 - $260",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Spa,Suites,Swimming Pool"
"Sand Sea Resort",,"39 Moo 2 39 หมู่ 2, Railay Beach, Krabi Town 81000 Thailand",N/A,N/A,N/A,$$,3.0,"$57 - $228",,,"Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Shuttle Bus service,Spa,Swimming Pool,Airport Transportation"
"Railay Princess Resort and Spa",,"145/1 Moo. 2 Aonang Muang, Railay Beach, Krabi Town 81000 Thailand",N/A,N/A,N/A,$,3.5,"$43 - $154",,,"Business Center with Internet Access,Fitness Center with Gym / Workout Room,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Swimming Pool,Airport Transportation"
"Railay Bay Resort & Spa",,"145 Moo 2 Ao Nang Amphur Muang, Railay Beach, Krabi Town 81000 Thailand",N/A,N/A,N/A,$$,4.0,"$84 - $216",,,"Beach,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Restaurant,Room Service,Suites,Swimming Pool,Airport Transportation"
"Anyavee Railay Resort",,"390 Moo 2 Railay East Ao Nang Beach, Muang, Railay Beach, Krabi Town 81000 Thailand",N/A,N/A,N/A,$,3.0,"$34 - $103",,,"Restaurant,Room Service,Swimming Pool"
"Diamond Private Resort",,"36 Mu 1, Tambon Ao Nang Ampur Muang, Railay Beach, Krabi Town 81000 Thailand",N/A,N/A,N/A,$,3.0,"$91 - $93",,,"Beach,Restaurant,Shuttle Bus service,Swimming Pool"
"Diamond Cave Resort",,"36 Mu 1, Tambon Ao Nang East Railay Bay, Railay Beach, Krabi Town 81000 Thailand",N/A,N/A,N/A,$,3.0,"$45 - $86",,,"Bar / Lounge,Beach,Free Breakfast,Children Activities ( Kid / Family Friendly ),Restaurant,Spa,Swimming Pool,Airport Transportation"
"Nok Noi Little Bird",,"Damnoen Saduak Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Free Parking"
"Ban Sukchoke Resort",,"Damnoen Saduak Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Roi Et City Hotel",,"78 Plenjit Rd Tambol Naimuang Amphur Muang, Roi Et 45000 Thailand",N/A,N/A,N/A,$,0.0,"$34 - $37",N/A,N/A,
"Roi-Et Thani Hotel",,"""78 Pheonjit Rd., Tambol Nai Muang, A. Muang"", Roi Et 45000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Mai Thai Hotel Roi-Et",,"99 Hai Sok Rd., Tumbon Naimuang, Amphoe Mueang, Roi Et 45000 Thailand",N/A,N/A,N/A,$,0.0,"$17 - $18",,,"Bar / Lounge,Free Parking,Children Activities ( Kid / Family Friendly ),Restaurant,Room Service,Airport Transportation"
"Lita Place",,"59 Tevaphiban Road Naimueang Sub-district, Mueng District,, Roi Et 45000 Thailand",N/A,N/A,N/A,$,0.0,"$19 - $20",,,
"Rimpao Hotel",,"71/2 Kudyangsamakkee Road, Amphur Muang, Kalasin 46000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Phaiboon Place Hotel",,"Sompamit RD, Kalasin Thailand",N/A,N/A,N/A,$,0.0,"$17 - $18",,,
"Bluetel Hotel",,"332-333 Moo 5, T. Pon Thong, Kalasin City Center, Kalasin 46000 Thailand",N/A,N/A,N/A,$,0.0,"$16 - $17",,,"Restaurant,Room Service,Airport Transportation"
"U Style Hotel",,"Muang, Sakon Nakhon Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Restaurant,Room Service,Airport Transportation"
"Boonyakiet Hotel",,"479 Lieang Muang - Kalasin Road, T. That Cheong Chum, Sakon Nakhon 47000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Dusit Hotel",,"1784 Yuwapattana Rd., Muang, Sakon Nakhon 47000 Thailand",N/A,N/A,N/A,$,0.0,"$22 - $24",,,
"The Majestic",,"399 Moo 2 Koo Muang Road Tart Cherng Choom, Sakon Nakhon 47000 Thailand",N/A,N/A,N/A,$,0.0,"$24 - $28",,,"Bar / Lounge,Free Parking,Restaurant,Room Service,Shuttle Bus service"
"Imperial Sakon Hotel",,"1892 Sukkasaem Rd., Sakon Nakhon 47000 Thailand",N/A,N/A,N/A,$,0.0,"$11 - $12",,,"Restaurant,Room Service"
"Chom Dao Hotel & Resort",,"166 M.23 T.Sawang Dan Din A.Sawang Dan Din, Sakon Nakhon 47110 Thailand",N/A,N/A,N/A,$,0.0,"$17 - $18",,,Restaurant
"PC Grand Palace",,"1780/88 Robnongsano Road Tambon That Chang Chum Amphure Mung Sakolnakhon, Sakon Nakhon 47000 Thailand",N/A,N/A,N/A,$,0.0,"$19 - $20",,,"Restaurant,Room Service,Shuttle Bus service,Airport Transportation"
"Phang Nga Bay Resort Hotel",,"20 Thadan Panyee, Phang Nga 82000 Thailand",N/A,N/A,N/A,$,0.0,"$35 - $37",,,
"Sunimitr Mansion Inn",,"2/1 Sirirat Rd. Amphur Muang, Phang Nga 82000 Thailand",N/A,N/A,N/A,$,0.0,"$16 - $17",,,
"Beluga School for Life",,"7/5 Moo4, Tambon Thung Mapraow Amphur Tai Muang, Phang Nga 82120 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Restaurant,Swimming Pool"
"Amandara Island Resort",,"58 Moo 4 Koh Kho Khao, Takuapa, Phang Nga 82190 Thailand",N/A,N/A,N/A,$$,3.5,"$94 - $136",N/A,N/A,"Beach,Restaurant,Room Service,Shuttle Bus service,Swimming Pool"
"Khaolak Bungalows",,"26/3 Moo 7, Tambon Khuk Kak Amphur Takua Pa, Phang Nga 82190 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Spa,Swimming Pool,Airport Transportation"
"Phunga Hotel",,"46/65 Moo 3 Petkasem Road, T.Takdad, Phang Nga Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Restaurant,Room Service,Shuttle Bus service"
"Baan Soraya Beach Resort",,"55 Moo 5, Petchkasem Rd. Khukkhak, Takuapa, Phang Nga Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Extra Hotel Kuraburi",,"498 Moo 8, Petkasem Rd., Tambol Kura, Kuraburi, Phang Nga 82150 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Bar / Lounge,Room Service,Swimming Pool"
"Garden Beach Resort",,"28/1 Moo 7, Khukkhak Takuapa, Phang Nga 82190 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"New Lukmuang Hotel",,"540 Petchasem Rd., Phang Nga Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Phang Nga Valley Resort",,"5/5 Pechkasem Rd., Near Gulida School, Amphur Muang, Phang Nga 82000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Sarirote Hotel",,"18/3 Moo 5, Tambol Thai Muang, Amphur Thai Muang, Phang Nga 82120 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Seagull Andaman Resort",,"7/3 Moo 2, Lam Kaen, Thai Muang, Phang Nga 82120 Thailand",N/A,N/A,N/A,,3.0,$0,N/A,N/A,
"Thai Muang Beach Chalets",,"157/12 Moo 9, Limdul Rd., Tambol Thai Muang, Amphur Thai Muang, Phang Nga 82120 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,Spa
"Wunder Bungalow",,"56/3 Bangniang Village Khukkhak, Takuapa, Phang Nga 82190 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Submukda Grand Hotel",,"72 Samut Sakdarak Rd, Mukdahan Thailand",N/A,N/A,N/A,$,0.0,$15,N/A,N/A,"Free Parking,Room Service,Shuttle Bus service"
"Submukda Phoomplace Hotel",,"33/777, Chayangkul Ko Road, Mukdahan Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Restaurant,Room Service,Shuttle Bus service,Airport Transportation"
"Muktara Hotel",,"207 Phitak Phanomkhet Rd., Amphur Muang, Mukdahan 49000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Kieng Piman Hotel",,"26 Dumrong Mukda Road (behind the Municipal Market 2), Mukdahan 49000 Thailand",N/A,N/A,N/A,$,0.0,"$15 - $16",,,"Free Parking,Restaurant,Room Service"
"Ploy Palace Hotel",,"40 Pitak Phanom Khet Rd., Mukdahan 49000 Thailand",N/A,N/A,N/A,$,0.0,"$31 - $36",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Swimming Pool,Airport Transportation"
"Bann Udomsap",,"29/8 Damrong Mukdahan Road, Mukdahan 49000 Thailand",N/A,N/A,N/A,$,0.0,"$17 - $18",,,"Free High Speed Internet ( Wi-Fi ),Free Parking,Room Service,Suites,Wheelchair access"
"Mukdahan Grand Hotel",,"78 Songnangsatid Road, Muang, Mukdahan 49000 Thailand",N/A,N/A,N/A,$,4.0,"$33 - $46",,,"Bar / Lounge,Restaurant,Room Service"
"Hop Inn Mukdahan",,"18 Chayangkoon Kor Road,, Mukdahan Thailand",N/A,N/A,N/A,$,0.0,"$16 - $17",,,
"Villa Thiwa Hotel",,"427 Moo 6 Mukdahan, Mukdahan 49000 Thailand",N/A,N/A,N/A,$,0.0,"$17 - $18",,,"Free High Speed Internet ( Wi-Fi ),Free Parking"
"Cave Lodge",,"15  Moo 1, Pang Mapha 58150 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant"
"Johnnie House",,"5/2 Udomchawnitech Road,Chong Kham, Mae Hong Son 58000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Mae Hong Son Resort",,"24 Moo 3 Pha Bong, Mae Hong Son 58000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Bar / Lounge,Free Parking,Restaurant,Swimming Pool,Airport Transportation"
"Hut Ing Pai Resort",,"29 Moo 4 Tumbon Mae-Na-Thuang, Pai 58130 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Restaurant,Swimming Pool"
"Friend House",,"20 Phaditchongkam Rd., Tambol Chongkam, Amphur Muang, Mae Hong Son 58000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Golden Pai & Suite Resort",,"285 moo 1, Bann Pangmo Muang, Mae Hong Son 58000 Thailand",N/A,N/A,N/A,$,3.0,"$64 - $74",N/A,N/A,"Swimming Pool"
"Spa Exotic Home",,"Pai Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Maehongson Riverside Hotel",,"165 Ban Huey Daer Ampur Muang, Mae Hong Son 58000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Thapai Spa Camping",,"84-84/1 Moo 2 T. Mae Hee, Pai 58000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,Spa
"Maetee Hotel Mae Hong Son",,"55 Khunlumprapas Rd. A. Muang, Mae Hong Son 58000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Lampang Wiengthong Hotel Mae Hong Son",,"Phaholyothin Road, Mae Hong Son Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Pia on Pai",,"99 Moo 3 Viangtai, Pai Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Rim Nam Klang Doi Resort",,"108 Mo 3 T. Phamong A. Muang, Mae Hong Son 58000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,"Bar / Lounge,Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Airport Transportation"
"Sabannga House",,"14/3 Udomchaonitesh Rd., Amphur Muang, Mae Hong Son 58000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Saksuay Klangdoi Resort",,"321 Mo 1 T. Pangmu A. Muang, Mae Hong Son 58000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Sammork Villa Resort",,"28/1 T. Pabong Amphur Muang, Mae Hong Son 58000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
Siam,,"23 Khunlumprapas Rd. A. Muang, Mae Hong Son 58000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"T.N. Guest House",,"107/17 Khunlumprapas Rd., Amphur Muang, Mae Hong Son 58000 Thailand",N/A,N/A,N/A,,0.0,$0,N/A,N/A,
"Reverie Siam Resort","+66 53 699 870","476 Moo.8 T.Wiangtai, Pai 58130 Thailand","+66 53 699 870",http://www.reveriesiam.com,reservations@reveriesiam.com,$$,0.0,"$92 - $242",,,"Bar / Lounge,Beverage Selection,Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Airport Transportation"
"Pai Island",,"333 Mu1 Tambon Vieng Tai, Pai Thailand",N/A,N/A,N/A,$$,0.0,"$102 - $214",,,"Bar / Lounge,Free Parking,Restaurant,Shuttle Bus service"
"Pura Vida Resort","+66 89 635 7556","65 Moo 3 Viengnuea, Pai 58130 Thailand","+66 89 635 7556",http://www.puravidapai.com/,info@puravidapai.com,$,0.0,"$26 - $80",,,"Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Room Service,Shuttle Bus service,Airport Transportation"
"Soppong River Inn",,"356 Moo 1 Soppong, Pang Mapha 58150 Thailand",N/A,N/A,N/A,$,0.0,"$20 - $21",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Free Parking,Pets Allowed ( Dog / Pet Friendly ),Restaurant,Room Service,Suites"
"Gims Resort",,"133/7 moo5 Chalumprakria Rd. Baan Mai Pang Mu / Town Centre, Mae Hong Son 58000 Thailand",N/A,N/A,N/A,$,0.0,"$35 - $50",,,"Free Parking,Shuttle Bus service,Airport Transportation"
"Baan Pai Village Resort",,"88 Moo 3 Vieng Tai, Pai 58130 Thailand",N/A,N/A,N/A,$,0.0,"$28 - $73",,,"Free Parking,Restaurant,Spa"
"Baan Suan Rim Pai",,"108 Moo 3, Tambon Wiang, Pai 58130 Thailand",N/A,N/A,N/A,$,0.0,"$24 - $76",,,"Free High Speed Internet ( Wi-Fi ),Free Parking,Shuttle Bus service"
"Montis Resort","+66 53 064 456","358 Moo 5 Viengtai, Pai 58130 Thailand","+66 53 064 456",http://www.montisresort.com/,info@montisresort.com,$$,4.0,"$82 - $172",,,"Fitness Center with Gym / Workout Room,Free Parking,Restaurant,Room Service,Shuttle Bus service,Suites,Swimming Pool,Wheelchair access,Airport Transportation"
"Quarter Hotel",,"245 Moo 1 Chaisongkram Rd Tambol Viengtai, Pai 58130 Thailand",N/A,N/A,N/A,$,4.0,"$39 - $147",,,"Bar / Lounge,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Swimming Pool,Airport Transportation"
"Payi Resort",,"31 Moo 2, Tambon Wiang Tai Rat, Pai 58130 Thailand",N/A,N/A,N/A,$,0.0,"$20 - $54",,,
"Phu Pai Art Resort",,"92 Moo.1 T. Mae Na Theung A.Pai, Mae Hong Son 58130 Thailand",N/A,N/A,N/A,$,3.5,"$34 - $73",,,"Bar / Lounge,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Room Service,Swimming Pool"
"Aqua Resort",,"Pai, Pai 58130 Thailand",N/A,N/A,N/A,$,0.0,"$14 - $15",,,"Bar / Lounge,Fitness Center with Gym / Workout Room,Free High Speed Internet ( Wi-Fi ),Free Parking,Swimming Pool"
"Pai Klang Na Resort",,"199 Moo 1 Mae Hee, Pai 58130 Thailand",N/A,N/A,N/A,$,0.0,"$45 - $86",,,"Free Breakfast,Free High Speed Internet ( Wi-Fi ),Free Parking,Restaurant,Shuttle Bus service,Spa,Airport Transportation"
"Baan Kung Kang De Pai",,"282 Moo 8 Vieng Tai, Pai 58130 Thailand",N/A,N/A,N/A,$,0.0,"$29 - $76",,,"Bar / Lounge,Free Parking,Pets Allowed ( Dog / Pet Friendly )"
"Pai Herbs Resort",,"323 Moo 5, Chaisongkram Rd Tambon Wiang Tai, Amphur Pai, Mae Hong Son 58130 Thailand",N/A,N/A,N/A,$,0.0,"$23 - $86",,,"Free Parking"
"Pai Hotspring Spa Resort",,"84-84/1 Moo 2 Mae Hee, Pai 58130 Thailand",N/A,N/A,N/A,$,3.0,"$29 - $106",,,"Bar / Lounge,Free Breakfast,Free Parking,Restaurant,Room Service,Shuttle Bus service,Spa,Swimming Pool,Airport Transportation"
